ProductID,ProductName,CategoryID,CategoryName,SupplierID,Brand,UnitCost,UnitPrice,ReorderLevel,ReorderQuantity,LaunchDate,IsActive
PRD01104,Fastrack Genuine Leather Bifold Wallet Prime 911,CAT009,Fashion Accessories,SUP043,Fastrack,3488.36,7758.33,24,50,2022-08-01,1
PRD01105,Fastrack Polarized Aviator Sunglasses Plus 408,CAT009,Fashion Accessories,SUP010,Fastrack,1508.52,2498.16,38,130,2021-12-08,1
PRD01106,Titan Silk Touch Printed Neck Scarf Eco 263,CAT009,Fashion Accessories,SUP025,Titan,1669.16,3135.75,50,164,2022-08-22,1
PRD01107,Fastrack Minimalist Chronograph Wristwatch Max 496,CAT009,Fashion Accessories,SUP044,Fastrack,735.13,1600.76,33,126,2023-05-27,1
PRD01108,Baggit RFID Blocking Travel Card Case Max 455,CAT009,Fashion Accessories,SUP024,Baggit,2289.5,4924.79,26,103,2022-04-12,1
PRD01109,Tommy Hilfiger Silk Touch Printed Neck Scarf Pro 725,CAT009,Fashion Accessories,SUP013,Tommy Hilfiger,2768.42,5029.33,29,157,2022-03-16,1
PRD01110,Fastrack Genuine Leather Bifold Wallet Prime 545,CAT009,Fashion Accessories,SUP025,Fastrack,581.11,1048.97,36,129,2022-05-10,1
PRD01111,Titan Minimalist Chronograph Wristwatch Prime 531,CAT009,Fashion Accessories,SUP044,Titan,955.52,1735.9,58,88,2024-02-12,1
PRD01112,Baggit Classic Analog Stainless Steel Watch Pro 264,CAT009,Fashion Accessories,SUP042,Baggit,1558.19,3077.42,49,162,2024-01-16,1
PRD01113,Baggit RFID Blocking Travel Card Case Pro 410,CAT009,Fashion Accessories,SUP050,Baggit,2015.92,4340.13,32,152,2024-09-12,1
PRD01114,Lavie Minimalist Chronograph Wristwatch Select 214,CAT009,Fashion Accessories,SUP010,Lavie,3573.34,8827.06,27,73,2024-11-03,1
PRD01115,Lavie Genuine Leather Bifold Wallet Prime 302,CAT009,Fashion Accessories,SUP003,Lavie,2404.35,4843.87,54,130,2021-08-10,1
PRD01116,Lenskart Classic Analog Stainless Steel Watch Eco 475,CAT009,Fashion Accessories,SUP019,Lenskart,396.32,792.37,107,214,2024-06-22,1
PRD01117,Tommy Hilfiger Genuine Leather Bifold Wallet Prime 283,CAT009,Fashion Accessories,SUP039,Tommy Hilfiger,1446.8,2651.1,53,116,2023-11-02,1
PRD01118,Lavie Classic Analog Stainless Steel Watch Pro 644,CAT009,Fashion Accessories,SUP010,Lavie,3371.1,5734.69,12,59,2021-03-24,1
PRD01119,Baggit Minimalist Chronograph Wristwatch Prime 453,CAT009,Fashion Accessories,SUP021,Baggit,4378.4,9164.59,17,71,2024-01-03,1
PRD01120,Titan Silk Touch Printed Neck Scarf Plus 723,CAT009,Fashion Accessories,SUP048,Titan,4399.96,8969.51,13,49,2021-06-21,1
PRD01121,Baggit Canvas Laptop Backpack 15.6 Inch Classic 122,CAT009,Fashion Accessories,SUP017,Baggit,974.58,2103.52,30,130,2021-04-19,1
PRD01122,Tommy Hilfiger Canvas Laptop Backpack 15.6 Inch Elite 810,CAT009,Fashion Accessories,SUP045,Tommy Hilfiger,3631.48,6526.26,25,38,2024-05-24,1
PRD01123,Fossil Polarized Aviator Sunglasses Pro 719,CAT009,Fashion Accessories,SUP002,Fossil,1902.26,3145.87,43,109,2021-07-07,1
PRD01124,Wildhorn RFID Blocking Travel Card Case Prime 373,CAT009,Fashion Accessories,SUP046,Wildhorn,2177.75,4813.39,45,87,2022-04-01,1
PRD01125,Fastrack Silk Touch Printed Neck Scarf Max 726,CAT009,Fashion Accessories,SUP022,Fastrack,1423.43,3015.8,54,150,2024-11-20,1
PRD01126,Lenskart RFID Blocking Travel Card Case Pro 451,CAT009,Fashion Accessories,SUP014,Lenskart,1651.37,2931.04,53,94,2024-12-16,1
PRD01127,Baggit Polarized Aviator Sunglasses Prime 512,CAT009,Fashion Accessories,SUP006,Baggit,319.39,730.99,70,311,2024-09-12,1
PRD01128,Tommy Hilfiger Reversible Formal Leather Belt Select 411,CAT009,Fashion Accessories,SUP011,Tommy Hilfiger,1440.68,2522.35,54,78,2022-10-19,1
PRD01129,Baggit Silk Touch Printed Neck Scarf Classic 883,CAT009,Fashion Accessories,SUP059,Baggit,281.12,691.29,131,340,2024-04-13,1
PRD01130,Baggit Polarized Aviator Sunglasses Max 199,CAT009,Fashion Accessories,SUP011,Baggit,1889.64,3164.31,32,148,2023-03-28,1
PRD01131,Tommy Hilfiger RFID Blocking Travel Card Case Classic 460,CAT009,Fashion Accessories,SUP007,Tommy Hilfiger,3425.53,6280.13,29,42,2023-06-21,1
PRD01132,Tommy Hilfiger Silk Touch Printed Neck Scarf Classic 330,CAT009,Fashion Accessories,SUP012,Tommy Hilfiger,3891.12,7393.47,24,43,2024-03-28,1
PRD01133,Fossil RFID Blocking Travel Card Case Pro 645,CAT009,Fashion Accessories,SUP042,Fossil,3765.02,8197.9,30,36,2021-07-19,1
PRD01134,Baggit RFID Blocking Travel Card Case Classic 293,CAT009,Fashion Accessories,SUP047,Baggit,2929.32,5914.46,33,153,2021-10-19,1
PRD01135,Titan RFID Blocking Travel Card Case Select 724,CAT009,Fashion Accessories,SUP048,Titan,1259.74,2481.4,55,162,2021-06-01,1
PRD01136,Tommy Hilfiger RFID Blocking Travel Card Case Elite 970,CAT009,Fashion Accessories,SUP021,Tommy Hilfiger,4125.05,7702.34,17,36,2024-12-07,1
PRD01137,Fossil Polarized Aviator Sunglasses Max 131,CAT009,Fashion Accessories,SUP012,Fossil,1074.27,2009.09,40,162,2024-04-26,1
PRD01138,Tommy Hilfiger Minimalist Chronograph Wristwatch Max 922,CAT009,Fashion Accessories,SUP001,Tommy Hilfiger,2789.31,4917.81,35,106,2024-12-03,1
PRD01139,Baggit Genuine Leather Bifold Wallet Eco 982,CAT009,Fashion Accessories,SUP039,Baggit,1844.56,4060.77,41,166,2021-12-25,1
PRD01140,Lenskart Genuine Leather Bifold Wallet Eco 947,CAT009,Fashion Accessories,SUP046,Lenskart,3316.46,5750.16,22,71,2021-06-13,1
PRD01141,Baggit Minimalist Chronograph Wristwatch Max 206,CAT009,Fashion Accessories,SUP043,Baggit,810.65,1387.21,32,167,2022-06-14,1
PRD01142,Wildhorn Silk Touch Printed Neck Scarf Elite 914,CAT009,Fashion Accessories,SUP032,Wildhorn,2264.79,3878.91,46,157,2021-08-23,1
PRD01143,Fossil Reversible Formal Leather Belt Select 402,CAT009,Fashion Accessories,SUP039,Fossil,3157.32,5565.18,24,69,2023-10-09,1
PRD01144,Wildhorn Genuine Leather Bifold Wallet Plus 634,CAT009,Fashion Accessories,SUP020,Wildhorn,1426.02,2397.7,48,147,2023-12-10,1
PRD01145,Fossil Polarized Aviator Sunglasses Eco 830,CAT009,Fashion Accessories,SUP041,Fossil,2080.21,3609.72,33,93,2023-07-09,1
PRD01146,Titan Reversible Formal Leather Belt Elite 697,CAT009,Fashion Accessories,SUP058,Titan,1488.77,2954.25,41,121,2024-08-20,1
PRD01147,Lavie Polarized Aviator Sunglasses Plus 701,CAT009,Fashion Accessories,SUP056,Lavie,3863.28,6760.77,21,49,2024-11-06,1
PRD01148,Wildhorn Minimalist Chronograph Wristwatch Eco 488,CAT009,Fashion Accessories,SUP010,Wildhorn,241.48,584.33,103,207,2023-04-08,1
PRD01149,Fastrack Canvas Laptop Backpack 15.6 Inch Elite 465,CAT009,Fashion Accessories,SUP024,Fastrack,2334.77,4599.19,25,170,2022-12-07,1
PRD01150,Baggit Genuine Leather Bifold Wallet Max 437,CAT009,Fashion Accessories,SUP037,Baggit,2372.04,4074.75,59,169,2021-01-15,1
PRD01151,Fastrack Reversible Formal Leather Belt Prime 916,CAT009,Fashion Accessories,SUP030,Fastrack,3374.36,7065.61,30,40,2022-12-23,1
PRD01152,Titan Polarized Aviator Sunglasses Prime 665,CAT009,Fashion Accessories,SUP015,Titan,1378.7,2969.91,29,91,2023-01-07,1
PRD01153,Lenskart Reversible Formal Leather Belt Eco 200,CAT009,Fashion Accessories,SUP008,Lenskart,2499.55,5497.78,45,176,2021-04-16,1
PRD01154,Fastrack Minimalist Chronograph Wristwatch Eco 302,CAT009,Fashion Accessories,SUP056,Fastrack,611.46,1216.46,56,113,2021-10-14,1
PRD01155,Lenskart Classic Analog Stainless Steel Watch Elite 703,CAT009,Fashion Accessories,SUP018,Lenskart,3660.91,7374.97,24,25,2023-07-20,1
PRD01156,Wildhorn Minimalist Chronograph Wristwatch Select 619,CAT009,Fashion Accessories,SUP044,Wildhorn,2267.77,3916.29,44,108,2022-06-09,1
PRD01157,Lenskart Canvas Laptop Backpack 15.6 Inch Max 874,CAT009,Fashion Accessories,SUP012,Lenskart,4265.41,8076.82,20,57,2024-08-06,1
PRD01158,Baggit Classic Analog Stainless Steel Watch Prime 196,CAT009,Fashion Accessories,SUP007,Baggit,4177.28,7747.18,30,68,2022-04-25,1
PRD01159,Fastrack Reversible Formal Leather Belt Prime 613,CAT009,Fashion Accessories,SUP037,Fastrack,1499.26,3270.67,55,88,2023-10-07,1
PRD01160,Lavie Polarized Aviator Sunglasses Plus 296,CAT009,Fashion Accessories,SUP031,Lavie,3490.84,7696.75,15,64,2022-06-17,1
PRD01161,Fossil RFID Blocking Travel Card Case Elite 369,CAT009,Fashion Accessories,SUP047,Fossil,2218.96,5090.05,44,122,2022-05-11,1
PRD01162,Lavie Silk Touch Printed Neck Scarf Eco 415,CAT009,Fashion Accessories,SUP023,Lavie,2017.29,3657.07,51,75,2024-01-14,1
PRD01163,Lenskart Polarized Aviator Sunglasses Prime 119,CAT009,Fashion Accessories,SUP028,Lenskart,3716.06,6199.15,18,43,2023-01-11,1
PRD01164,Lavie RFID Blocking Travel Card Case Elite 916,CAT009,Fashion Accessories,SUP021,Lavie,1108.71,2114.79,42,88,2021-04-06,1
PRD01165,Lenskart Minimalist Chronograph Wristwatch Pro 899,CAT009,Fashion Accessories,SUP025,Lenskart,3028.69,6335.51,25,40,2023-10-19,1
PRD01166,Fastrack Genuine Leather Bifold Wallet Pro 754,CAT009,Fashion Accessories,SUP057,Fastrack,1660.43,3220.85,53,111,2021-08-05,1
PRD01167,Lavie Classic Analog Stainless Steel Watch Classic 944,CAT009,Fashion Accessories,SUP029,Lavie,835.66,1364.58,44,148,2022-09-03,1
PRD01168,Lavie Reversible Formal Leather Belt Prime 670,CAT009,Fashion Accessories,SUP048,Lavie,2474.04,4286.69,26,92,2021-12-23,1
PRD01169,Lavie Silk Touch Printed Neck Scarf Eco 865,CAT009,Fashion Accessories,SUP013,Lavie,4001.41,6625.23,24,39,2024-06-11,1
PRD01170,Fossil Canvas Laptop Backpack 15.6 Inch Pro 243,CAT009,Fashion Accessories,SUP034,Fossil,694.9,1269.68,50,178,2024-01-27,1
PRD01171,Tommy Hilfiger Genuine Leather Bifold Wallet Select 116,CAT009,Fashion Accessories,SUP019,Tommy Hilfiger,2623.89,6541.96,57,177,2023-09-16,1
PRD01172,Fastrack Silk Touch Printed Neck Scarf Max 678,CAT009,Fashion Accessories,SUP055,Fastrack,578.06,1132.5,32,143,2022-09-28,1
PRD01173,Lenskart Classic Analog Stainless Steel Watch Elite 869,CAT009,Fashion Accessories,SUP042,Lenskart,495.72,1034.88,95,269,2024-12-05,1
PRD01174,Fastrack Silk Touch Printed Neck Scarf Plus 763,CAT009,Fashion Accessories,SUP001,Fastrack,2664.97,4967.43,52,77,2024-10-10,1
PRD01175,Titan RFID Blocking Travel Card Case Pro 330,CAT009,Fashion Accessories,SUP042,Titan,1572.7,2568.19,39,149,2023-09-15,1
PRD01176,Lavie Reversible Formal Leather Belt Plus 293,CAT009,Fashion Accessories,SUP055,Lavie,3519.33,5880.6,15,31,2021-09-20,1
PRD01177,Wildhorn Genuine Leather Bifold Wallet Select 170,CAT009,Fashion Accessories,SUP011,Wildhorn,1594.63,2791.89,39,159,2022-04-10,1
PRD01178,Fossil RFID Blocking Travel Card Case Elite 322,CAT009,Fashion Accessories,SUP056,Fossil,3516.53,5467.45,24,32,2024-01-15,1
PRD01179,Baggit Reversible Formal Leather Belt Pro 557,CAT009,Fashion Accessories,SUP033,Baggit,2074.52,3455.57,49,150,2021-02-06,1
PRD01180,Wildhorn Classic Analog Stainless Steel Watch Elite 223,CAT009,Fashion Accessories,SUP014,Wildhorn,4243.81,9129.62,21,72,2023-07-07,1
PRD01181,Tommy Hilfiger Classic Analog Stainless Steel Watch Select 589,CAT009,Fashion Accessories,SUP027,Tommy Hilfiger,1282.83,2062.42,54,77,2021-07-26,1
PRD01182,Fastrack RFID Blocking Travel Card Case Select 469,CAT009,Fashion Accessories,SUP006,Fastrack,4265.56,9675.4,23,66,2023-04-23,1
PRD01183,Lenskart RFID Blocking Travel Card Case Pro 381,CAT009,Fashion Accessories,SUP001,Lenskart,3332.0,7827.71,11,34,2022-03-19,1
PRD01184,Tommy Hilfiger Polarized Aviator Sunglasses Plus 243,CAT009,Fashion Accessories,SUP019,Tommy Hilfiger,3182.7,6927.53,11,63,2022-12-22,1
PRD01185,Baggit Silk Touch Printed Neck Scarf Plus 529,CAT009,Fashion Accessories,SUP051,Baggit,924.85,2223.59,34,169,2022-06-04,1
PRD01186,Titan Polarized Aviator Sunglasses Eco 308,CAT009,Fashion Accessories,SUP002,Titan,1502.2,3042.91,41,154,2023-01-26,1
PRD01187,Titan Silk Touch Printed Neck Scarf Eco 135,CAT009,Fashion Accessories,SUP034,Titan,3354.99,5464.91,23,27,2024-10-24,1
PRD01188,Wildhorn Polarized Aviator Sunglasses Max 115,CAT009,Fashion Accessories,SUP027,Wildhorn,1686.24,2837.24,51,83,2021-08-15,1
PRD01189,Wildhorn Minimalist Chronograph Wristwatch Pro 418,CAT009,Fashion Accessories,SUP024,Wildhorn,2237.37,5263.0,41,91,2023-11-18,1
PRD01190,Lenskart Classic Analog Stainless Steel Watch Eco 866,CAT009,Fashion Accessories,SUP043,Lenskart,3770.31,7433.72,14,39,2022-03-08,1
PRD01191,Fastrack Classic Analog Stainless Steel Watch Classic 389,CAT009,Fashion Accessories,SUP020,Fastrack,4011.49,6431.83,17,41,2022-12-22,1
PRD01192,Lenskart Silk Touch Printed Neck Scarf Prime 878,CAT009,Fashion Accessories,SUP060,Lenskart,4065.98,7158.24,21,67,2022-10-24,1
PRD01193,Baggit Genuine Leather Bifold Wallet Pro 913,CAT009,Fashion Accessories,SUP026,Baggit,1034.91,1712.13,34,156,2021-04-06,1
PRD01194,Titan Silk Touch Printed Neck Scarf Eco 595,CAT009,Fashion Accessories,SUP040,Titan,3885.18,6442.41,28,50,2024-04-15,1
PRD01195,Tommy Hilfiger Canvas Laptop Backpack 15.6 Inch Eco 220,CAT009,Fashion Accessories,SUP022,Tommy Hilfiger,3398.23,6990.3,26,46,2023-03-09,1
PRD01196,Tommy Hilfiger Minimalist Chronograph Wristwatch Eco 779,CAT009,Fashion Accessories,SUP042,Tommy Hilfiger,596.89,1369.18,58,108,2021-06-14,1
PRD01197,Tommy Hilfiger Genuine Leather Bifold Wallet Plus 196,CAT009,Fashion Accessories,SUP023,Tommy Hilfiger,1161.18,2167.83,32,90,2023-03-28,1
PRD01198,Lenskart Canvas Laptop Backpack 15.6 Inch Classic 666,CAT009,Fashion Accessories,SUP010,Lenskart,4432.23,7043.58,26,36,2024-09-07,1
PRD01199,Titan Reversible Formal Leather Belt Elite 851,CAT009,Fashion Accessories,SUP035,Titan,3396.65,6549.57,14,61,2021-09-12,1
PRD01200,Tommy Hilfiger Reversible Formal Leather Belt Plus 483,CAT009,Fashion Accessories,SUP028,Tommy Hilfiger,865.8,1804.12,39,171,2022-09-20,1
