PurchaseOrderID,OrderDate,SupplierID,StoreID,ProductID,OrderedQuantity,ReceivedQuantity,UnitCost,ExpectedDeliveryDate,ActualDeliveryDate,Status
PO2025006862,2025-01-29,SUP047,STR028,PRD00711,167,167,1355.68,2025-02-05,2025-02-13,Delayed
PO2025006863,2025-12-17,SUP060,STR029,PRD00440,294,0,320.83,2026-01-02,,In-Transit
PO2025006864,2025-09-07,SUP049,STR007,PRD00699,86,86,1522.28,2025-09-23,2025-09-23,Completed
PO2025006865,2025-07-28,SUP046,STR028,PRD00334,230,230,400.76,2025-08-12,2025-08-24,Delayed
PO2025006866,2025-03-18,SUP043,STR009,PRD00622,325,325,399.79,2025-04-07,2025-04-07,Completed
PO2025006867,2025-01-20,SUP055,STR023,PRD00496,121,121,902.44,2025-01-23,2025-01-23,Completed
PO2025006868,2025-04-10,SUP045,STR024,PRD00864,174,174,1118.06,2025-04-18,2025-04-29,Delayed
PO2025006869,2025-07-15,SUP036,STR005,PRD01108,103,103,2289.5,2025-07-26,2025-07-25,Completed
PO2025006870,2025-06-05,SUP005,STR020,PRD00919,97,97,2232.08,2025-06-13,2025-06-12,Completed
PO2025006871,2025-06-19,SUP018,STR004,PRD00440,294,294,320.83,2025-07-05,2025-07-05,Completed
PO2025006872,2025-05-16,SUP055,STR032,PRD00415,270,270,286.19,2025-05-19,2025-05-18,Completed
PO2025006873,2025-01-01,SUP025,STR037,PRD00260,44,44,5607.87,2025-01-17,2025-01-26,Delayed
PO2025006874,2025-10-01,SUP017,STR026,PRD00748,107,107,1815.38,2025-10-09,2025-10-10,Completed
PO2025006875,2025-01-17,SUP003,STR026,PRD00571,331,331,143.49,2025-02-05,2025-02-05,Completed
PO2025006876,2025-05-07,SUP039,STR008,PRD00014,62,62,4586.64,2025-05-22,2025-05-20,Completed
PO2025006877,2025-10-05,SUP021,STR017,PRD00458,388,388,445.92,2025-10-18,2025-10-19,Completed
PO2025006878,2025-12-21,SUP030,STR010,PRD01014,89,0,636.08,2025-12-30,,In-Transit
PO2025006879,2025-05-27,SUP031,STR027,PRD00151,28,28,3733.65,2025-06-03,2025-06-01,Completed
PO2025006880,2025-07-29,SUP003,STR008,PRD00466,89,89,629.72,2025-08-17,2025-08-16,Completed
PO2025006881,2025-08-26,SUP004,STR003,PRD00418,371,371,315.43,2025-09-06,2025-09-10,Delayed
PO2025006882,2025-05-10,SUP047,STR027,PRD00741,112,112,2028.89,2025-05-17,2025-05-15,Completed
PO2025006883,2025-03-26,SUP033,STR037,PRD01012,139,139,582.58,2025-04-01,2025-04-05,Delayed
PO2025006884,2025-11-25,SUP027,STR001,PRD00454,185,185,182.3,2025-12-14,2025-12-21,Delayed
PO2025006885,2025-01-07,SUP038,STR006,PRD00969,313,313,76.24,2025-01-18,2025-01-16,Completed
PO2025006886,2025-01-05,SUP044,STR040,PRD00386,126,126,720.78,2025-01-21,2025-01-19,Completed
PO2025006887,2025-03-20,SUP020,STR019,PRD01109,157,157,2768.42,2025-03-23,2025-03-24,Completed
PO2025006888,2025-04-18,SUP050,STR026,PRD00595,239,239,364.52,2025-04-22,2025-04-20,Completed
PO2025006889,2025-11-04,SUP049,STR034,PRD01066,229,229,252.99,2025-11-20,2025-11-19,Completed
PO2025006890,2025-01-31,SUP023,STR032,PRD00032,52,52,14800.0,2025-02-07,2025-02-05,Completed
PO2025006891,2025-10-25,SUP009,STR030,PRD00090,73,73,5556.86,2025-11-04,2025-11-05,Completed
PO2025006892,2025-07-06,SUP054,STR029,PRD00929,173,173,2036.24,2025-07-12,2025-07-15,Delayed
PO2025006893,2025-04-21,SUP012,STR019,PRD00035,49,49,4889.28,2025-05-02,2025-05-02,Completed
PO2025006894,2025-07-31,SUP059,STR032,PRD01087,31,31,3419.72,2025-08-06,2025-08-05,Completed
PO2025006895,2025-05-15,SUP056,STR020,PRD01193,156,156,1034.91,2025-06-05,2025-06-14,Delayed
PO2025006896,2025-11-12,SUP001,STR002,PRD00322,156,156,587.36,2025-11-18,2025-11-28,Delayed
PO2025006897,2025-04-06,SUP025,STR012,PRD00348,113,113,694.06,2025-04-22,2025-04-20,Completed
PO2025006898,2025-03-27,SUP009,STR014,PRD00177,75,75,7398.07,2025-04-06,2025-04-07,Completed
PO2025006899,2025-07-07,SUP014,STR018,PRD00355,365,365,163.8,2025-07-17,2025-07-15,Completed
PO2025006900,2025-07-25,SUP058,STR033,PRD00085,48,48,17875.58,2025-08-08,2025-08-06,Completed
PO2025006901,2025-04-26,SUP045,STR040,PRD00519,101,101,642.9,2025-05-04,2025-05-02,Completed
PO2025006902,2025-10-27,SUP039,STR033,PRD01007,164,164,502.38,2025-11-11,2025-11-10,Completed
PO2025006903,2025-01-15,SUP007,STR039,PRD00255,150,150,2283.27,2025-02-05,2025-02-04,Completed
PO2025006904,2025-11-29,SUP032,STR029,PRD00974,320,320,106.76,2025-12-09,2025-12-10,Completed
PO2025006905,2025-01-04,SUP050,STR020,PRD01081,44,44,3523.33,2025-01-08,2025-01-08,Completed
PO2025006906,2025-07-07,SUP040,STR028,PRD00594,380,380,81.33,2025-07-20,2025-07-21,Completed
PO2025006907,2025-05-11,SUP018,STR038,PRD00729,156,156,2557.72,2025-05-27,2025-05-26,Completed
PO2025006908,2025-09-02,SUP017,STR031,PRD01018,223,223,88.8,2025-09-10,2025-09-11,Completed
PO2025006909,2025-11-23,SUP026,STR014,PRD00350,103,103,735.62,2025-12-02,2025-11-30,Completed
PO2025006910,2025-03-17,SUP039,STR017,PRD00013,39,0,12862.09,2025-04-01,,Cancelled
PO2025006911,2025-03-05,SUP023,STR032,PRD00590,185,185,243.18,2025-03-12,2025-03-11,Completed
PO2025006912,2025-09-25,SUP047,STR009,PRD00663,230,230,62.9,2025-10-02,2025-10-05,Delayed
PO2025006913,2025-06-05,SUP043,STR006,PRD00408,111,111,782.92,2025-06-25,2025-06-23,Completed
PO2025006914,2025-04-12,SUP030,STR030,PRD00906,169,169,2116.22,2025-04-21,2025-04-22,Completed
PO2025006915,2025-11-10,SUP033,STR036,PRD00245,36,36,4429.31,2025-11-16,2025-11-15,Completed
PO2025006916,2025-03-12,SUP022,STR025,PRD00810,400,400,261.1,2025-03-24,2025-03-27,Delayed
PO2025006917,2025-03-19,SUP012,STR002,PRD00842,81,81,956.88,2025-03-30,2025-03-28,Completed
PO2025006918,2025-11-27,SUP001,STR003,PRD00052,113,113,1137.08,2025-12-03,2025-12-03,Completed
PO2025006919,2025-11-09,SUP018,STR022,PRD00687,141,141,1789.17,2025-11-25,2025-11-26,Completed
PO2025006920,2025-05-02,SUP041,STR027,PRD01180,72,72,4243.81,2025-05-17,2025-05-18,Completed
PO2025006921,2025-10-26,SUP005,STR009,PRD00594,380,380,81.33,2025-11-03,2025-11-03,Completed
PO2025006922,2025-09-07,SUP054,STR012,PRD01190,39,39,3770.31,2025-09-13,2025-09-14,Completed
PO2025006923,2025-07-01,SUP057,STR041,PRD00833,88,88,979.92,2025-07-07,2025-07-08,Completed
PO2025006924,2025-04-23,SUP047,STR034,PRD00264,75,75,3172.04,2025-04-30,2025-04-30,Completed
PO2025006925,2025-08-08,SUP019,STR003,PRD00345,260,260,393.88,2025-08-14,2025-08-13,Completed
PO2025006926,2025-01-14,SUP009,STR001,PRD00581,360,360,198.71,2025-01-24,2025-01-24,Completed
PO2025006927,2025-09-23,SUP011,STR019,PRD00521,123,123,832.6,2025-10-09,2025-10-08,Completed
PO2025006928,2025-04-15,SUP030,STR008,PRD00884,152,152,1086.34,2025-04-24,2025-04-22,Completed
PO2025006929,2025-12-03,SUP007,STR006,PRD00165,38,38,6671.83,2025-12-24,2025-12-24,Completed
PO2025006930,2025-04-18,SUP006,STR018,PRD00434,170,170,538.79,2025-04-23,2025-04-23,Completed
PO2025006931,2025-08-30,SUP050,STR021,PRD00311,154,154,578.34,2025-09-03,2025-09-12,Delayed
PO2025006932,2025-08-15,SUP018,STR005,PRD00817,169,169,2165.66,2025-08-31,2025-08-31,Completed
PO2025006933,2025-08-26,SUP042,STR028,PRD00513,270,270,92.76,2025-09-13,2025-09-12,Completed
PO2025006934,2025-03-14,SUP054,STR023,PRD00590,185,185,243.18,2025-03-20,2025-03-18,Completed
PO2025006935,2025-06-13,SUP013,STR033,PRD00828,395,388,443.0,2025-06-23,2025-06-29,Delayed
PO2025006936,2025-04-08,SUP027,STR020,PRD01024,279,279,92.1,2025-04-27,2025-04-25,Completed
PO2025006937,2025-04-06,SUP001,STR016,PRD00876,100,100,1798.38,2025-04-12,2025-04-10,Completed
PO2025006938,2025-05-06,SUP027,STR008,PRD00697,75,75,807.52,2025-05-25,2025-05-24,Completed
PO2025006939,2025-09-04,SUP055,STR024,PRD00679,155,155,1865.54,2025-09-07,2025-09-14,Delayed
PO2025006940,2025-10-26,SUP010,STR010,PRD00960,175,175,382.4,2025-11-02,2025-11-07,Delayed
PO2025006941,2025-04-02,SUP044,STR009,PRD01020,159,0,361.97,2025-04-18,,Cancelled
PO2025006942,2025-01-22,SUP033,STR006,PRD00762,133,133,909.86,2025-01-28,2025-01-27,Completed
PO2025006943,2025-12-11,SUP002,STR028,PRD00122,48,48,16366.57,2025-12-20,2025-12-20,Completed
PO2025006944,2025-01-22,SUP016,STR038,PRD00752,53,53,3022.89,2025-02-06,2025-02-18,Delayed
PO2025006945,2025-03-04,SUP041,STR005,PRD00184,121,121,2588.7,2025-03-19,2025-03-18,Completed
PO2025006946,2025-06-15,SUP001,STR033,PRD00255,150,150,2283.27,2025-06-21,2025-06-20,Completed
PO2025006947,2025-01-31,SUP029,STR032,PRD00368,133,133,587.93,2025-02-18,2025-02-16,Completed
PO2025006948,2025-06-19,SUP050,STR040,PRD00160,58,58,4808.49,2025-06-23,2025-06-23,Completed
PO2025006949,2025-01-20,SUP050,STR004,PRD00557,327,323,134.43,2025-01-24,2025-01-31,Delayed
PO2025006950,2025-04-09,SUP003,STR029,PRD00580,194,194,211.3,2025-04-28,2025-04-27,Completed
PO2025006951,2025-12-19,SUP055,STR006,PRD00823,175,0,1717.69,2025-12-22,,In-Transit
PO2025006952,2025-02-15,SUP001,STR041,PRD00622,325,325,399.79,2025-02-21,2025-02-27,Delayed
PO2025006953,2025-05-06,SUP049,STR015,PRD00190,63,63,7955.32,2025-05-22,2025-05-21,Completed
PO2025006954,2025-11-02,SUP006,STR014,PRD00682,92,92,2447.28,2025-11-07,2025-11-06,Completed
PO2025006955,2025-01-24,SUP046,STR003,PRD00256,59,59,8107.05,2025-02-08,2025-02-13,Delayed
PO2025006956,2025-10-21,SUP001,STR022,PRD01159,88,88,1499.26,2025-10-27,2025-10-26,Completed
PO2025006957,2025-01-09,SUP015,STR026,PRD00455,152,152,563.47,2025-01-14,2025-01-26,Delayed
PO2025006958,2025-07-09,SUP048,STR034,PRD00047,30,30,17922.95,2025-07-22,2025-07-23,Completed
PO2025006959,2025-09-12,SUP045,STR029,PRD00986,359,359,112.14,2025-09-20,2025-09-19,Completed
PO2025006960,2025-02-05,SUP029,STR005,PRD00613,159,159,178.61,2025-02-23,2025-02-22,Completed
PO2025006961,2025-07-04,SUP022,STR032,PRD00922,89,89,628.16,2025-07-16,2025-07-15,Completed
PO2025006962,2025-07-06,SUP031,STR012,PRD00236,61,61,3989.78,2025-07-13,2025-07-14,Completed
PO2025006963,2025-02-21,SUP013,STR029,PRD00416,106,106,691.79,2025-03-03,2025-03-04,Completed
PO2025006964,2025-06-10,SUP007,STR038,PRD00746,177,177,1526.01,2025-07-01,2025-07-01,Completed
PO2025006965,2025-08-21,SUP050,STR009,PRD01120,49,49,4399.96,2025-08-25,2025-08-26,Completed
PO2025006966,2025-10-19,SUP054,STR031,PRD00917,161,161,980.83,2025-10-25,2025-10-24,Completed
PO2025006967,2025-01-29,SUP043,STR038,PRD00785,151,151,2754.83,2025-02-18,2025-03-01,Delayed
PO2025006968,2025-12-12,SUP001,STR039,PRD00749,76,76,2444.77,2025-12-18,2025-12-19,Completed
PO2025006969,2025-07-13,SUP039,STR018,PRD00301,266,266,130.27,2025-07-28,2025-07-29,Completed
PO2025006970,2025-03-11,SUP029,STR003,PRD00668,339,339,216.54,2025-03-29,2025-04-08,Delayed
PO2025006971,2025-09-09,SUP031,STR020,PRD00686,164,164,2113.83,2025-09-16,2025-09-15,Completed
PO2025006972,2025-07-03,SUP012,STR018,PRD00174,130,130,523.24,2025-07-14,2025-07-14,Completed
PO2025006973,2025-01-03,SUP058,STR030,PRD00091,58,58,15504.58,2025-01-17,2025-01-16,Completed
PO2025006974,2025-11-26,SUP055,STR029,PRD01047,330,330,483.38,2025-11-29,2025-12-07,Delayed
PO2025006975,2025-08-31,SUP010,STR001,PRD00344,168,0,433.6,2025-09-07,,Cancelled
PO2025006976,2025-09-04,SUP004,STR040,PRD00370,288,288,451.33,2025-09-15,2025-09-20,Delayed
PO2025006977,2025-03-14,SUP024,STR033,PRD00718,159,159,1675.99,2025-04-04,2025-04-03,Completed
PO2025006978,2025-03-14,SUP034,STR023,PRD01143,69,69,3157.32,2025-03-27,2025-03-28,Completed
PO2025006979,2025-08-02,SUP033,STR004,PRD00208,147,147,2051.3,2025-08-08,2025-08-19,Delayed
PO2025006980,2025-05-10,SUP027,STR039,PRD01193,156,156,1034.91,2025-05-29,2025-05-28,Completed
PO2025006981,2025-03-08,SUP013,STR012,PRD01006,143,143,606.69,2025-03-18,2025-03-18,Completed
PO2025006982,2025-04-16,SUP060,STR020,PRD00363,139,139,690.35,2025-05-02,2025-05-03,Completed
PO2025006983,2025-01-10,SUP010,STR013,PRD00556,337,337,470.98,2025-01-17,2025-01-17,Completed
PO2025006984,2025-10-09,SUP018,STR025,PRD00784,139,139,1302.04,2025-10-25,2025-10-25,Completed
PO2025006985,2025-01-04,SUP046,STR023,PRD01037,301,301,232.19,2025-01-19,2025-01-18,Completed
PO2025006986,2025-10-27,SUP053,STR025,PRD00159,36,36,3676.52,2025-11-05,2025-11-04,Completed
PO2025006987,2025-11-29,SUP056,STR005,PRD00040,72,72,17487.01,2025-12-20,2025-12-19,Completed
PO2025006988,2025-07-31,SUP058,STR027,PRD00684,148,148,2465.54,2025-08-14,2025-08-13,Completed
PO2025006989,2025-06-20,SUP014,STR011,PRD00552,311,311,194.94,2025-06-30,2025-07-06,Delayed
PO2025006990,2025-03-26,SUP002,STR010,PRD00811,187,187,140.95,2025-04-04,2025-04-04,Completed
PO2025006991,2025-03-22,SUP052,STR011,PRD00389,122,122,739.96,2025-03-29,2025-03-28,Completed
PO2025006992,2025-06-04,SUP007,STR026,PRD01180,72,72,4243.81,2025-06-25,2025-07-04,Delayed
PO2025006993,2025-10-13,SUP014,STR017,PRD00203,56,56,4260.88,2025-10-23,2025-11-01,Delayed
PO2025006994,2025-10-28,SUP040,STR039,PRD01024,279,279,92.1,2025-11-10,2025-11-10,Completed
PO2025006995,2025-07-20,SUP051,STR037,PRD00113,65,65,11876.29,2025-07-24,2025-07-24,Completed
PO2025006996,2025-05-30,SUP016,STR035,PRD00277,119,119,680.25,2025-06-14,2025-06-14,Completed
PO2025006997,2025-09-06,SUP041,STR036,PRD00197,38,0,3779.03,2025-09-21,,Cancelled
PO2025006998,2025-05-28,SUP034,STR037,PRD00154,268,268,476.92,2025-06-10,2025-06-11,Completed
PO2025006999,2025-11-25,SUP006,STR041,PRD00926,355,355,481.25,2025-11-30,2025-12-01,Completed
PO2025007000,2025-07-19,SUP001,STR023,PRD00387,392,392,248.3,2025-07-25,2025-07-23,Completed
PO2025007001,2025-03-06,SUP050,STR027,PRD00697,75,75,807.52,2025-03-10,2025-03-22,Delayed
PO2025007002,2025-12-25,SUP019,STR033,PRD00383,355,0,135.74,2025-12-31,,In-Transit
PO2025007003,2025-10-03,SUP045,STR023,PRD00868,116,116,912.21,2025-10-11,2025-10-10,Completed
PO2025007004,2025-05-07,SUP046,STR020,PRD00020,173,173,1948.29,2025-05-22,2025-05-22,Completed
PO2025007005,2025-11-18,SUP008,STR034,PRD01117,116,116,1446.8,2025-12-02,2025-12-02,Completed
PO2025007006,2025-01-07,SUP038,STR032,PRD00309,133,133,637.15,2025-01-18,2025-01-17,Completed
PO2025007007,2025-11-09,SUP044,STR034,PRD01084,53,53,4211.39,2025-11-25,2025-11-23,Completed
PO2025007008,2025-01-14,SUP007,STR041,PRD00963,186,186,63.76,2025-02-04,2025-02-05,Completed
PO2025007009,2025-10-24,SUP040,STR025,PRD00442,290,290,119.7,2025-11-06,2025-11-14,Delayed
PO2025007010,2025-06-09,SUP021,STR024,PRD00362,141,141,532.51,2025-06-22,2025-06-20,Completed
PO2025007011,2025-06-26,SUP027,STR040,PRD00133,43,43,6680.78,2025-07-15,2025-07-15,Completed
PO2025007012,2025-10-08,SUP039,STR024,PRD00586,224,224,440.01,2025-10-23,2025-10-24,Completed
PO2025007013,2025-01-28,SUP035,STR013,PRD01136,36,36,4125.05,2025-02-17,2025-02-17,Completed
PO2025007014,2025-01-20,SUP012,STR019,PRD00240,62,62,7390.73,2025-01-31,2025-01-30,Completed
PO2025007015,2025-01-13,SUP030,STR015,PRD00766,76,76,1367.99,2025-01-22,2025-01-20,Completed
PO2025007016,2025-09-04,SUP037,STR013,PRD01134,153,153,2929.32,2025-09-14,2025-09-14,Completed
PO2025007017,2025-07-11,SUP025,STR002,PRD00647,306,306,189.07,2025-07-27,2025-07-26,Completed
PO2025007018,2025-05-02,SUP033,STR018,PRD00248,54,54,6877.51,2025-05-08,2025-05-06,Completed
PO2025007019,2025-01-06,SUP058,STR038,PRD00994,153,153,633.19,2025-01-20,2025-01-18,Completed
PO2025007020,2025-11-26,SUP017,STR028,PRD00001,40,40,15337.08,2025-12-04,2025-12-02,Completed
PO2025007021,2025-11-15,SUP009,STR030,PRD00804,148,148,564.78,2025-11-25,2025-11-24,Completed
PO2025007022,2025-05-11,SUP002,STR019,PRD00175,55,55,7434.87,2025-05-20,2025-05-19,Completed
PO2025007023,2025-06-01,SUP016,STR039,PRD00812,151,151,1823.3,2025-06-16,2025-06-14,Completed
PO2025007024,2025-04-19,SUP025,STR034,PRD00538,154,154,41.78,2025-05-05,2025-05-13,Delayed
PO2025007025,2025-02-07,SUP001,STR041,PRD00090,73,73,5556.86,2025-02-13,2025-01-23,Completed
PO2025007026,2025-12-09,SUP010,STR035,PRD00544,283,283,82.74,2025-12-16,2025-12-17,Completed
PO2025007027,2025-12-12,SUP022,STR001,PRD00385,323,323,278.52,2025-12-24,2025-12-25,Completed
PO2025007028,2025-08-06,SUP030,STR027,PRD01000,209,209,345.87,2025-08-15,2025-08-16,Completed
PO2025007029,2025-07-12,SUP013,STR038,PRD00482,272,272,344.12,2025-07-22,2025-07-20,Completed
PO2025007030,2025-01-13,SUP003,STR008,PRD00991,83,83,514.53,2025-02-01,2025-02-13,Delayed
PO2025007031,2025-01-05,SUP042,STR040,PRD00714,143,143,1348.01,2025-01-23,2025-01-21,Completed
PO2025007032,2025-12-15,SUP037,STR031,PRD00255,150,0,2283.27,2025-12-25,,In-Transit
PO2025007033,2025-10-21,SUP027,STR007,PRD00120,50,50,16305.22,2025-11-09,2025-11-07,Completed
PO2025007034,2025-03-07,SUP035,STR009,PRD00164,54,0,4728.61,2025-03-27,,Cancelled
PO2025007035,2025-03-22,SUP050,STR017,PRD00342,112,112,698.17,2025-03-26,2025-03-25,Completed
PO2025007036,2025-12-11,SUP053,STR021,PRD00398,200,200,173.35,2025-12-20,2025-12-31,Delayed
PO2025007037,2025-10-20,SUP057,STR022,PRD00120,50,50,16305.22,2025-10-26,2025-11-09,Delayed
PO2025007038,2025-03-18,SUP033,STR019,PRD00729,156,156,2557.72,2025-03-24,2025-03-23,Completed
PO2025007039,2025-06-14,SUP043,STR022,PRD00654,317,317,324.39,2025-07-04,2025-07-05,Completed
PO2025007040,2025-07-30,SUP046,STR037,PRD00243,132,132,1385.71,2025-08-14,2025-08-26,Delayed
PO2025007041,2025-02-10,SUP039,STR016,PRD00559,312,312,421.56,2025-02-25,2025-02-24,Completed
PO2025007042,2025-05-15,SUP001,STR023,PRD01071,32,32,3412.0,2025-05-21,2025-05-21,Completed
PO2025007043,2025-08-03,SUP028,STR031,PRD00431,146,146,521.2,2025-08-13,2025-08-14,Completed
PO2025007044,2025-06-19,SUP036,STR011,PRD00702,85,85,988.64,2025-06-30,2025-07-14,Delayed
PO2025007045,2025-09-28,SUP025,STR002,PRD00255,150,0,2283.27,2025-10-14,,Cancelled
PO2025007046,2025-03-13,SUP005,STR007,PRD00062,72,72,13798.59,2025-03-21,2025-03-19,Completed
PO2025007047,2025-12-05,SUP039,STR033,PRD00800,356,356,324.59,2025-12-20,2025-12-19,Completed
PO2025007048,2025-11-14,SUP056,STR034,PRD00841,162,0,1338.26,2025-12-05,,Cancelled
PO2025007049,2025-02-02,SUP023,STR021,PRD00892,114,114,1742.01,2025-02-09,2025-02-08,Completed
PO2025007050,2025-10-25,SUP044,STR013,PRD00482,272,272,344.12,2025-11-10,2025-11-10,Completed
PO2025007051,2025-07-10,SUP044,STR008,PRD00381,86,86,531.28,2025-07-26,2025-07-27,Completed
PO2025007052,2025-03-05,SUP029,STR024,PRD00343,371,371,130.41,2025-03-23,2025-03-22,Completed
PO2025007053,2025-02-07,SUP048,STR037,PRD00924,365,365,194.5,2025-02-20,2025-02-20,Completed
PO2025007054,2025-09-20,SUP046,STR014,PRD00059,47,47,12269.76,2025-10-05,2025-10-05,Completed
PO2025007055,2025-11-21,SUP032,STR031,PRD00344,168,168,433.6,2025-12-01,2025-12-09,Delayed
PO2025007056,2025-10-27,SUP048,STR022,PRD00976,97,97,582.61,2025-11-09,2025-11-09,Completed
PO2025007057,2025-03-14,SUP053,STR003,PRD00282,375,375,470.23,2025-03-23,2025-03-22,Completed
PO2025007058,2025-09-24,SUP017,STR032,PRD01143,69,69,3157.32,2025-10-02,2025-10-01,Completed
PO2025007059,2025-09-07,SUP011,STR041,PRD00770,81,81,1090.39,2025-09-23,2025-09-24,Completed
PO2025007060,2025-07-09,SUP052,STR028,PRD00964,151,151,575.19,2025-07-16,2025-07-16,Completed
PO2025007061,2025-02-10,SUP043,STR021,PRD00308,382,382,260.57,2025-03-02,2025-02-28,Completed
PO2025007062,2025-08-12,SUP046,STR004,PRD00018,36,36,9769.19,2025-08-27,2025-08-27,Completed
PO2025007063,2025-12-14,SUP043,STR009,PRD00403,290,0,138.22,2026-01-03,,In-Transit
PO2025007064,2025-11-26,SUP014,STR032,PRD00729,156,156,2557.72,2025-12-06,2025-12-04,Completed
PO2025007065,2025-04-13,SUP027,STR030,PRD00319,340,340,463.81,2025-05-02,2025-05-03,Completed
PO2025007066,2025-07-05,SUP011,STR023,PRD00765,78,78,920.94,2025-07-21,2025-07-20,Completed
PO2025007067,2025-11-23,SUP011,STR020,PRD00379,388,388,460.66,2025-12-09,2025-12-08,Completed
PO2025007068,2025-07-10,SUP050,STR032,PRD00875,183,183,150.9,2025-07-14,2025-07-15,Completed
PO2025007069,2025-12-11,SUP035,STR008,PRD00583,180,180,437.59,2025-12-31,2026-01-01,Completed
PO2025007070,2025-08-10,SUP018,STR037,PRD00355,365,365,163.8,2025-08-26,2025-08-24,Completed
PO2025007071,2025-02-09,SUP054,STR024,PRD00738,77,77,687.04,2025-02-15,2025-02-13,Completed
PO2025007072,2025-08-30,SUP056,STR015,PRD00396,162,162,454.7,2025-09-20,2025-09-19,Completed
PO2025007073,2025-06-07,SUP053,STR035,PRD00771,180,180,1436.13,2025-06-16,2025-06-15,Completed
PO2025007074,2025-12-08,SUP054,STR022,PRD00892,114,114,1742.01,2025-12-14,2025-12-15,Completed
PO2025007075,2025-04-02,SUP033,STR038,PRD00579,227,227,292.17,2025-04-08,2025-04-09,Completed
PO2025007076,2025-03-28,SUP050,STR009,PRD00284,264,264,103.53,2025-04-01,2025-04-07,Delayed
PO2025007077,2025-05-09,SUP004,STR020,PRD00017,62,62,4504.98,2025-05-20,2025-05-24,Delayed
PO2025007078,2025-03-17,SUP030,STR029,PRD00708,101,101,1883.15,2025-03-26,2025-03-25,Completed
PO2025007079,2025-02-03,SUP008,STR019,PRD00752,53,53,3022.89,2025-02-17,2025-02-17,Completed
PO2025007080,2025-11-30,SUP022,STR037,PRD00308,382,382,260.57,2025-12-12,2025-12-16,Delayed
PO2025007081,2025-11-04,SUP004,STR039,PRD00315,372,372,281.44,2025-11-15,2025-11-15,Completed
PO2025007082,2025-08-25,SUP024,STR005,PRD00657,381,381,160.84,2025-09-15,2025-09-14,Completed
PO2025007083,2025-05-22,SUP052,STR027,PRD01180,72,72,4243.81,2025-05-29,2025-05-29,Completed
PO2025007084,2025-04-05,SUP038,STR036,PRD00405,116,116,803.86,2025-04-16,2025-04-14,Completed
PO2025007085,2025-10-27,SUP050,STR041,PRD01143,69,69,3157.32,2025-10-31,2025-11-01,Completed
PO2025007086,2025-08-27,SUP053,STR009,PRD00432,176,176,647.04,2025-09-05,2025-09-03,Completed
PO2025007087,2025-10-21,SUP048,STR011,PRD00975,135,135,598.5,2025-11-03,2025-11-01,Completed
PO2025007088,2025-06-19,SUP047,STR035,PRD00282,375,375,470.23,2025-06-26,2025-06-25,Completed
PO2025007089,2025-08-02,SUP003,STR022,PRD00222,30,30,6580.84,2025-08-21,2025-08-22,Completed
PO2025007090,2025-04-11,SUP050,STR016,PRD00541,301,301,405.57,2025-04-15,2025-04-16,Completed
PO2025007091,2025-02-16,SUP020,STR012,PRD01056,287,287,302.01,2025-02-19,2025-02-18,Completed
PO2025007092,2025-09-22,SUP012,STR019,PRD00159,36,36,3676.52,2025-10-03,2025-10-01,Completed
PO2025007093,2025-08-11,SUP049,STR024,PRD00424,279,279,377.24,2025-08-27,2025-09-09,Delayed
PO2025007094,2025-01-30,SUP057,STR014,PRD01146,121,121,1488.77,2025-02-05,2025-02-05,Completed
PO2025007095,2025-04-05,SUP013,STR021,PRD00947,367,367,208.02,2025-04-15,2025-04-22,Delayed
PO2025007096,2025-11-23,SUP019,STR030,PRD00704,114,114,707.14,2025-11-29,2025-11-30,Completed
